Order Date,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales
2016-11-20,Consumer,Miami,Florida,South,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23
2016-11-20,Consumer,Miami,Florida,South,Office Supplies,Storage,Crate-A-Files,17.44
2016-11-20,Consumer,Miami,Florida,South,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,62.88
2016-11-20,Consumer,Miami,Florida,South,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,290.352
2018-07-09,Consumer,Saint Charles,Missouri,Central,Technology,Accessories,Maxell 4.7GB DVD-R,113.52
2018-07-09,Consumer,Saint Charles,Missouri,Central,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3
2015-11-24,Home Office,Virginia Beach,Virginia,South,Furniture,Furnishings,"Executive Impressions 14""",111.15
2018-11-03,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,Nortel Meridian M5316 Digital phone,776.85
2018-11-03,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294
2018-11-03,Home Office,Philadelphia,Pennsylvania,East,Furniture,Tables,KI Adjustable-Height Table,154.764
2018-11-03,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Desktop 3-Pocket Hot File,43.28
2017-12-06,Consumer,Long Beach,New York,East,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",92.94
2017-12-06,Consumer,Long Beach,New York,East,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,52.56
2016-06-26,Consumer,Houston,Texas,Central,Technology,Phones,Polycom SoundStation2 EX Conference phone,971.88
2018-12-22,Home Office,Tuscaloosa,Alabama,South,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",141.96
2018-12-22,Consumer,Mesa,Arizona,West,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",182.55
2015-09-10,Corporate,Jacksonville,North Carolina,South,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768
2016-10-12,Consumer,Chicago,Illinois,Central,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,53.088
2016-12-25,Consumer,Columbus,Georgia,South,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,275.88
2016-12-25,Consumer,Columbus,Georgia,South,Office Supplies,Binders,Tuf-Vin Binders,157.9
2018-04-29,Consumer,Orange,New Jersey,East,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,4.91
2017-03-28,Consumer,Los Angeles,California,West,Office Supplies,Storage,Rogers Deluxe File Chest,87.92
2017-03-28,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1983,5.98
2016-05-13,Home Office,Chicago,Illinois,Central,Technology,Phones,Toshiba IPT2010-SD IP Telephone,222.384
2016-05-13,Home Office,Chicago,Illinois,Central,Office Supplies,Fasteners,Advantus Plastic Paper Clips,16.0
2015-04-07,Consumer,Richmond,Virginia,South,Office Supplies,Paper,Southworth Structures Collection,21.84
2015-04-07,Consumer,Richmond,Virginia,South,Office Supplies,Binders,Zipper Ring Binder Pockets,15.6
2015-04-22,Corporate,Troy,New York,East,Office Supplies,Envelopes,Staple envelope,247.84
2015-04-22,Corporate,Troy,New York,East,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",9.912
2017-09-19,Consumer,Providence,Rhode Island,East,Office Supplies,Storage,Home/Office Personal File Carts,69.52
2015-07-22,Consumer,San Francisco,California,West,Office Supplies,Art,Newell 32,11.52
2015-07-22,Consumer,San Francisco,California,West,Furniture,Chairs,Global Comet Stacking Armless Chair,717.72
2015-07-22,Consumer,San Francisco,California,West,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,236.5
2015-07-22,Consumer,San Francisco,California,West,Furniture,Tables,Safco Drafting Table,170.352
2018-08-10,Consumer,New York City,New York,East,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,145.764
2018-04-25,Consumer,San Francisco,California,West,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97
2018-03-26,Corporate,Houston,Texas,Central,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,143.96
2018-03-26,Corporate,Houston,Texas,Central,Technology,Copiers,Canon PC1080F Personal Copier,2399.96
2018-03-26,Corporate,Houston,Texas,Central,Office Supplies,Paper,Xerox 1951,74.352
2018-03-26,Corporate,Houston,Texas,Central,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168
2018-03-26,Corporate,Houston,Texas,Central,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",32.232
2018-04-05,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.202
2018-04-05,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",9.396
2017-11-14,Consumer,Baltimore,Maryland,East,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",89.97
2015-06-01,Corporate,Athens,Georgia,South,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",12.78
2017-12-27,Consumer,Lancaster,Ohio,East,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,40.0
2018-04-30,Home Office,Los Angeles,California,West,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,23.24
2018-04-21,Consumer,Baltimore,Maryland,East,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",908.82
2018-08-17,Home Office,Houston,Texas,Central,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552
2018-08-17,Home Office,Houston,Texas,Central,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016
2018-08-17,Home Office,Houston,Texas,Central,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,74.592
2018-08-17,Home Office,Houston,Texas,Central,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,16.784
2018-08-17,Home Office,Houston,Texas,Central,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,38.864
2017-12-11,Home Office,San Diego,California,West,Technology,Phones,Panasonic KX TS3282W Corded phone,203.976
2017-12-11,Home Office,San Diego,California,West,Furniture,Tables,Global Adaptabilities Conference Tables,674.352
2017-01-10,Consumer,Hialeah,Florida,South,Office Supplies,Binders,Avery Non-Stick Binders,5.388
2017-01-10,Consumer,Hialeah,Florida,South,Office Supplies,Art,Staples in misc. colors,30.976
2017-12-02,Consumer,Atlanta,Georgia,South,Office Supplies,Storage,Tennsco Double-Tier Lockers,1350.12
2017-12-02,Consumer,Atlanta,Georgia,South,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92
2017-11-13,Home Office,Seattle,Washington,West,Furniture,Furnishings,DAX Solid Wood Frames,19.54
2015-04-26,Home Office,Los Angeles,California,West,Office Supplies,Art,Newell 347,21.4
2015-04-26,Home Office,Los Angeles,California,West,Office Supplies,Labels,Avery 495,12.6
2016-11-08,Home Office,New York City,New York,East,Office Supplies,Art,Newell 330,11.96
2016-11-08,Home Office,New York City,New York,East,Technology,Phones,AT&T 841000 Phone,138.0
2017-11-27,Consumer,Fort Lauderdale,Florida,South,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,116.76
2017-11-27,Consumer,Fort Lauderdale,Florida,South,Furniture,Tables,KI Adjustable-Height Table,331.023
2017-10-28,Corporate,Rochester,New York,East,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8
2015-12-29,Home Office,Saint Charles,Illinois,Central,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",8.736
2016-10-09,Consumer,New York City,New York,East,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.08
2018-02-10,Consumer,San Francisco,California,West,Furniture,Furnishings,Dax Clear Box Frame,17.46
2018-02-10,Consumer,San Francisco,California,West,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16
2017-11-09,Corporate,Phoenix,Arizona,West,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912
2017-11-09,Corporate,Phoenix,Arizona,West,Office Supplies,Paper,Xerox 1976,20.736
2017-11-09,Corporate,Phoenix,Arizona,West,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.568
2017-02-06,Corporate,Seattle,Washington,West,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18
2017-02-06,Corporate,Seattle,Washington,West,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.648
2017-02-06,Corporate,Seattle,Washington,West,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232
2018-10-15,Consumer,Camarillo,California,West,Office Supplies,Labels,Avery 478,14.73
2016-09-27,Corporate,Detroit,Michigan,Central,Office Supplies,Art,Newell 321,16.4
2016-09-27,Corporate,Detroit,Michigan,Central,Office Supplies,Paper,Xerox 1996,25.92
2016-03-05,Consumer,San Francisco,California,West,Office Supplies,Art,Newell 317,8.82
2016-03-05,Consumer,San Francisco,California,West,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,62.496
2016-03-05,Consumer,San Francisco,California,West,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96
2016-03-05,Consumer,San Francisco,California,West,Office Supplies,Binders,GBC Linen Binding Covers,49.568
2018-09-01,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,274.491
2018-01-27,Consumer,New York City,New York,East,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94
2018-02-09,Consumer,Chicago,Illinois,Central,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,40.68
2017-07-14,Consumer,San Francisco,California,West,Technology,Phones,Panasonic Kx-TS550,110.376
2017-07-14,Consumer,San Francisco,California,West,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,151.62
2017-07-14,Consumer,San Francisco,California,West,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8
2018-02-24,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1988,123.92
2018-02-24,Corporate,Philadelphia,Pennsylvania,East,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8
2015-07-20,Consumer,San Francisco,California,West,Office Supplies,Binders,Clear Mylar Reinforcing Strips,89.712
2015-07-20,Consumer,San Francisco,California,West,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83
2018-03-13,Consumer,Fairfield,Connecticut,East,Office Supplies,Binders,GBC VeloBind Cover Sets,30.88
2018-03-13,Consumer,Fairfield,Connecticut,East,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16
2018-03-13,Consumer,Fairfield,Connecticut,East,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12
2017-08-03,Consumer,New York City,New York,East,Furniture,Furnishings,Coloredge Poster Frame,113.6
2017-08-03,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 1993,12.96
2017-08-03,Consumer,New York City,New York,East,Office Supplies,Binders,Satellite Sectional Post Binders,69.456
2015-07-12,Consumer,Los Angeles,California,West,Office Supplies,Art,Newell 32,8.64
2017-10-07,Corporate,Philadelphia,Pennsylvania,East,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991
2017-12-24,Consumer,San Jose,California,West,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96
2017-12-24,Consumer,San Jose,California,West,Office Supplies,Envelopes,Staple envelope,39.76
2018-04-23,Consumer,Pasadena,California,West,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36
2018-04-23,Consumer,Pasadena,California,West,Office Supplies,Binders,GBC Durable Plastic Covers,92.88
2018-04-23,Consumer,Pasadena,California,West,Furniture,Furnishings,Eldon 500 Class Desk Accessories,24.14
2018-08-17,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,4416.174
2018-05-22,Consumer,Los Angeles,California,West,Office Supplies,Art,SANFORD Major Accent Highlighters,49.56
2018-09-02,Consumer,Los Angeles,California,West,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9
2015-03-03,Corporate,Columbus,Ohio,East,Office Supplies,Labels,Avery 495,15.12
2015-03-03,Corporate,Columbus,Ohio,East,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45
2015-03-03,Corporate,Columbus,Ohio,East,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.672
2016-04-06,Consumer,Los Angeles,California,West,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,119.98
2016-04-06,Consumer,Los Angeles,California,West,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,989.97
2017-08-27,Corporate,Hollywood,Florida,South,Office Supplies,Labels,Avery 484,9.216
2017-12-09,Corporate,Roseville,Michigan,Central,Office Supplies,Paper,Xerox 1991,68.52
2017-05-30,Home Office,Superior,Wisconsin,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74
2017-05-30,Home Office,Superior,Wisconsin,Central,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47.4
2017-05-30,Home Office,Superior,Wisconsin,Central,Office Supplies,Storage,Eldon Simplefile Box Office,49.76
2017-05-30,Home Office,Superior,Wisconsin,Central,Office Supplies,Art,Newell 333,5.56
2017-05-30,Home Office,Superior,Wisconsin,Central,Office Supplies,Paper,Xerox 1915,629.1
2017-05-30,Home Office,Superior,Wisconsin,Central,Office Supplies,Art,Newell 343,14.7
2017-05-30,Home Office,Superior,Wisconsin,Central,Office Supplies,Paper,Xerox 217,45.36
2017-05-30,Home Office,Superior,Wisconsin,Central,Technology,Phones,VTech DS6151,125.99
2018-10-06,Corporate,Thousand Oaks,California,West,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.7
2018-10-22,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",32.7
2018-10-22,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,31.68
2018-06-13,Consumer,Springfield,Virginia,South,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86
2015-11-23,Corporate,Houston,Texas,Central,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372
2018-08-16,Consumer,Columbia,Tennessee,South,Office Supplies,Binders,Recycled Easel Ring Binders,13.428
2018-08-16,Consumer,Columbia,Tennessee,South,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,67.136
2017-01-14,Consumer,Concord,North Carolina,South,Office Supplies,Paper,Xerox 1882,89.568
2017-01-14,Consumer,Concord,North Carolina,South,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776
2017-09-16,Corporate,San Jose,California,West,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.666
2017-09-16,Corporate,San Jose,California,West,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48
2017-10-10,Corporate,Greensboro,North Carolina,South,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,20.608
2017-10-10,Corporate,Greensboro,North Carolina,South,Office Supplies,Binders,Presstex Flexible Ring Binders,4.095
2016-11-13,Home Office,Helena,Montana,West,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96
2016-11-13,Home Office,Helena,Montana,West,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98
2015-02-11,Home Office,Fort Lauderdale,Florida,South,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,799.92
2017-07-19,Home Office,San Francisco,California,West,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.984
2017-07-19,Home Office,San Francisco,California,West,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97
2017-05-14,Corporate,Yuma,Arizona,West,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,185.528
2016-02-21,Consumer,Columbia,Maryland,East,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2541.98
2018-10-16,Home Office,Yuma,Arizona,West,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,599.985
2018-06-22,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036
2018-09-09,Consumer,Cleveland,Ohio,East,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92
2018-09-09,Consumer,Cleveland,Ohio,East,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112
2018-10-14,Consumer,San Francisco,California,West,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",46.36
2017-06-20,Corporate,Oklahoma City,Oklahoma,Central,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,6.9
2017-06-20,Corporate,Oklahoma City,Oklahoma,Central,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69
2015-02-09,Corporate,Houston,Texas,Central,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,559.71
2017-01-30,Consumer,San Francisco,California,West,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01
2017-01-30,Consumer,San Francisco,California,West,Office Supplies,Binders,GBC Wire Binding Strips,50.784
2017-01-30,Consumer,San Francisco,California,West,Office Supplies,Labels,Avery 512,26.01
2018-04-12,Consumer,Nashville,Tennessee,South,Technology,Machines,Okidata C610n Printer,649.0
2017-01-23,Consumer,Los Angeles,California,West,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",59.99
2016-05-26,Consumer,Bellevue,Washington,West,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24
2015-04-05,Consumer,Houston,Texas,Central,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,37.84
2015-04-05,Consumer,Houston,Texas,Central,Office Supplies,Fasteners,OIC Thumb-Tacks,5.472
